,postcode,propertyType,bedrooms,datesold_year,month,price,lag1,lag2,lag3,lag6,lag12,lag24,lag36
1714,4,0,3,2008,5,13.444446876573442,13.166380262821104,13.132313708257495,13.079455876393052,13.47629378266195,13.454606308288875,13.41885232153483,13.38042483874634
2918,7,0,3,2008,5,13.190022025878145,13.16158409055761,12.896716695872,13.31463144280725,13.302279350453723,13.292540436303941,13.264899903828647,13.242377659135961
3383,9,0,3,2008,5,13.056935572081873,13.014778166724392,13.071070083016778,13.175904144332359,13.183058042417738,13.170592275805348,13.149317884569658,13.125464951482565
3519,9,0,4,2008,5,13.203021280421783,13.005829561148378,13.415778981703872,13.185338176565716,13.398861832317339,13.384607936095602,13.361481290035485,13.336828455753206
5469,14,0,4,2008,5,13.369223455335854,13.444446876573442,13.044041410628859,13.34550692871854,13.340233609971103,13.32945557297301,13.300864571260435,13.274147164538215
6111,18,0,3,2008,5,12.999065161059836,12.762827201184564,12.948009990259552,12.992254692057308,12.791077667470416,13.01238066824983,12.995684403261208,12.983887652959897
7091,21,0,3,2008,5,13.003579841414362,12.936033799212836,12.854483932248728,12.845731141139133,12.769964990232857,12.979763744040518,12.961663272519598,12.948609319155338
7233,21,0,4,2008,5,12.971540487669746,13.303016877097589,13.005829561148378,13.329377546788654,13.049792684569493,13.219575603988028,13.19849010122038,13.18728418253295
7485,22,0,2,2008,5,12.674512552799726,12.641096555879882,12.691580461311874,12.764148624024148,12.744915009842051,12.710897920264172,13.216973045246451,13.198091075432924
7514,22,0,3,2008,5,12.785491060761776,12.785491060761776,12.846609875817823,12.86617997201192,12.72486643894534,12.925453058723255,12.910904916517202,12.897717760052055
7653,22,0,4,2008,5,13.341498907321,12.948009990259552,13.262125319779487,13.244581010128577,13.284049639660493,13.277252968185289,13.26084450089276,13.246513279325166
7784,22,0,5,2008,5,13.36138027787483,13.383187995686226,13.482774308746109,13.477966100409176,13.476219460585295,13.469411688938859,13.43913388255052,13.441168813419466
219,0,0,5,2008,6,13.547631112808672,14.077602929003605,14.073993214649809,14.067771742583783,14.050045231316075,14.023768573057472,13.91769339046661,13.842612584971029
399,1,0,3,2008,6,13.541073712262516,13.541073712262516,13.231546461002221,13.229958310226356,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
652,2,0,3,2008,6,13.215398243371517,13.054798057908563,13.270783382522602,13.292106151991424,13.345506928718537,13.41229111096672,13.387364192885439,13.36331055968262
788,2,0,4,2008,6,13.554145793829866,13.560618308335483,13.610943392223,13.253391639810733,13.633127711610381,13.617787052715615,13.588242095434461,13.559085672678526
1314,3,0,4,2008,6,13.981024996441848,14.291744736960643,14.061095411305692,14.05864169507532,14.053572096149578,14.046714146759511,14.023154343843716,13.996364810302776
1658,4,0,2,2008,6,13.081541382884074,13.262125319779487,13.202614920989715,13.198744721126717,13.181957776811982,13.16918157425752,13.155271827066493,13.072128187551762
1962,4,1,2,2008,6,12.757944238732165,12.793859310432293,13.115498479388814,13.115421574312478,13.112069367017288,13.105586000477631,13.0905335361414,13.079514586728916
2163,5,0,3,2008,6,13.366093562326927,13.262125319779487,13.22852357323272,13.152892582439152,13.464630853654837,13.451174358090404,13.42190567533179,13.397962627024734
2728,6,1,1,2008,6,12.57418196709457,12.58966007321253,12.589416862805663,12.587761850057403,12.582954856485177,12.572477992606974,12.57011240730594,12.560503807955108
3149,7,0,5,2008,6,13.968231644981936,13.695765410845379,13.698356267212022,13.696929005973084,13.693239409144585,13.666220181078502,13.623394787011767,13.605995250356761
3384,9,0,3,2008,6,12.990259536770992,13.056935572081873,13.014778166724392,13.071070083016778,13.183058042417738,13.170592275805348,13.149317884569658,13.125464951482565
4966,12,0,4,2008,6,12.911395402020252,13.05515462771088,13.39239051461739,13.005829561148378,13.155798153490569,13.189469350903481,13.167924957058393,13.150579692262612
5333,14,0,3,2008,6,12.950388112664518,12.997933299026151,13.13169685376294,13.12963721815171,13.124330387018173,13.114724017326067,13.08846072020368,13.06627890030321
5470,14,0,4,2008,6,13.457048303451446,13.369223455335854,13.444446876573442,13.044041410628859,13.340233609971103,13.32945557297301,13.300864571260435,13.274147164538215
6562,19,0,4,2008,6,13.090872710312958,13.38472764187182,13.132313708257495,13.020884208454476,13.250459991861986,13.239520597012769,13.21938138964173,13.196590226784682
6850,20,0,4,2008,6,13.096019402064726,13.567049198665774,13.275084464421992,13.235692062711331,13.215853720491667,13.325440566267908,13.310164171269392,13.298888981114336
7092,21,0,3,2008,6,12.80765263256463,13.003579841414362,12.936033799212836,12.854483932248728,12.86099861326992,12.979763744040518,12.961663272519598,12.948609319155338
7234,21,0,4,2008,6,13.049792684569493,12.971540487669746,13.303016877097589,13.005829561148378,13.028052697933088,13.219575603988028,13.19849010122038,13.18728418253295
7515,22,0,3,2008,6,12.7868906411162,12.785491060761776,12.785491060761776,12.846609875817823,12.6132030329574,12.925453058723255,12.910904916517202,12.897717760052055
8020,24,0,3,2008,6,13.151922179645874,13.115815484406149,13.109406655982758,13.105512697054735,13.088951338339724,13.065375249231414,13.038242997322733,13.010169567954518
8361,25,0,3,2008,6,12.754194054039862,12.80765263256463,12.813117127036708,13.007967084441798,13.003794204466123,12.992038692445291,12.967606449445613,12.951623690346755
8497,25,0,4,2008,6,13.287877815881902,13.044401835934616,12.89921982609012,13.617059619240436,13.374337063590376,13.36642757308034,13.344567282946443,13.32112862605652
8977,26,0,4,2008,6,13.304684934198283,13.358840602843577,13.356975937446446,13.356006109988442,13.351318143402516,13.341657424276518,13.320344046191558,13.30000884300091
133,0,0,4,2008,7,13.739708844547993,13.579788224443204,13.993444050895627,13.993391812040121,13.987996307483243,13.974072245903562,13.935228747460904,13.897589266294341
653,2,0,3,2008,7,13.056223574899784,13.215398243371517,13.054798057908563,13.270783382522602,13.172105469299142,13.41229111096672,13.387364192885439,13.36331055968262
789,2,0,4,2008,7,14.077874822431763,13.554145793829866,13.560618308335483,13.610943392223,13.710150042306449,13.617787052715615,13.588242095434461,13.559085672678526
1222,3,0,2,2008,7,13.664687668229693,13.525705534071149,13.456065606535738,13.45138691724508,13.369582318040425,13.664687668229693,13.216973045246451,13.198091075432924
1315,3,0,4,2008,7,13.901688254205329,13.981024996441848,14.291744736960643,14.05864169507532,14.053572096149578,14.046714146759511,14.023154343843716,13.996364810302776
2164,5,0,3,2008,7,13.27851205989426,13.366093562326927,13.262125319779487,13.22852357323272,13.464630853654837,13.451174358090404,13.42190567533179,13.397962627024734
3031,7,0,4,2008,7,13.408043447185436,13.32530422140102,13.16158409055761,13.232114241363448,13.543946183080914,13.533265376458438,13.508225499998941,13.493079569127792
3385,9,0,3,2008,7,12.90046904549055,12.990259536770992,13.056935572081873,13.014778166724392,13.0080742310022,13.170592275805348,13.149317884569658,13.125464951482565
4148,10,1,2,2008,7,12.814478597635029,12.989974189358584,12.89921982609012,12.911642346088676,13.086416974583944,13.082346437684333,13.075692966694282,13.067959219457197
4377,11,0,3,2008,7,13.458835614025542,12.834681304952548,12.84792653170257,13.163852883229158,13.157842643177416,13.14756883911553,13.120563247531196,13.098691191214007
4505,11,0,4,2008,7,12.941440841524082,13.487006490992238,13.462721029695054,13.461072688302364,13.454733613625992,13.445276989789788,13.41792848484126,13.404296788408775
4967,12,0,4,2008,7,12.899219826090118,12.911395402020252,13.05515462771088,13.39239051461739,13.033532163697712,13.189469350903481,13.167924957058393,13.150579692262612
5334,14,0,3,2008,7,12.86747112777554,12.950388112664518,12.997933299026151,13.12963721815171,13.124330387018173,13.114724017326067,13.08846072020368,13.06627890030321
5471,14,0,4,2008,7,13.005829561148378,13.457048303451446,13.369223455335854,13.444446876573442,13.340233609971103,13.32945557297301,13.300864571260435,13.274147164538215
5860,14,1,3,2008,7,12.936033799212836,12.86099861326992,12.976184177265267,12.97642805382286,12.976183334111756,12.969871874118782,12.970319614386161,12.9756743744125
6851,20,0,4,2008,7,13.415032991367148,13.096019402064726,13.567049198665774,13.275084464421992,13.279367126213993,13.325440566267908,13.310164171269392,13.298888981114336
7093,21,0,3,2008,7,12.779873068457553,12.80765263256463,13.003579841414362,12.936033799212836,12.807652632564631,12.979763744040518,12.961663272519598,12.948609319155338
7516,22,0,3,2008,7,12.943236711506891,12.7868906411162,12.785491060761776,12.785491060761776,12.774223335915432,12.577636201962656,12.910904916517202,12.897717760052055
7654,22,0,4,2008,7,13.09704556942004,13.341498907321,12.948009990259552,13.262125319779487,13.081541382884074,13.277252968185289,13.26084450089276,13.246513279325166
400,1,0,3,2008,8,13.296316684527769,13.541073712262516,13.231546461002221,13.229958310226356,13.227322350426837,13.221756930054593,13.216973045246451,13.198091075432924
790,2,0,4,2008,8,13.337474757021274,14.077874822431763,13.554145793829866,13.560618308335483,13.128345449081877,13.617787052715615,13.588242095434461,13.559085672678526
2165,5,0,3,2008,8,13.214030565930152,13.27851205989426,13.366093562326927,13.262125319779487,13.464630853654837,13.451174358090404,13.42190567533179,13.397962627024734
2269,5,0,4,2008,8,13.112313041550829,13.36138027787483,13.554145793829866,13.67206705011861,13.666708890153265,13.655619002578932,13.622419834486076,13.590243371416449
3032,7,0,4,2008,8,13.39239051461739,13.408043447185436,13.32530422140102,13.16158409055761,13.543946183080914,13.533265376458438,13.508225499998941,13.493079569127792
3336,9,0,2,2008,8,12.765688433465597,13.049792684569493,12.966158530700861,12.96438235417002,12.947968649606315,12.958436443597186,12.898940099911878,12.905999056901406
3386,9,0,3,2008,8,13.013440970180142,12.90046904549055,12.990259536770992,13.056935572081873,13.175904144332359,13.170592275805348,13.149317884569658,13.125464951482565
3520,9,0,4,2008,8,13.163025359123218,13.203021280421783,13.005829561148378,13.415778981703872,13.398861832317339,13.384607936095602,13.361481290035485,13.336828455753206
4378,11,0,3,2008,8,12.751299696013495,13.458835614025542,12.834681304952548,12.84792653170257,13.157842643177416,13.14756883911553,13.120563247531196,13.098691191214007
4760,12,0,2,2008,8,12.540757571577291,12.834117165191211,12.83499206997724,12.831470748426545,12.82509255421644,12.807366473957066,12.796258945606874,12.7989528471679
4828,12,0,3,2008,8,12.702799344916663,12.911642346088676,12.712890247898626,12.83667930761522,12.984564204997316,12.97505285029708,12.953678652749193,12.936727566147516
4968,12,0,4,2008,8,12.85121060690376,12.899219826090118,12.911395402020252,13.05515462771088,13.09190416991962,13.189469350903481,13.167924957058393,13.150579692262612
5335,14,0,3,2008,8,12.80765263256463,12.86747112777554,12.950388112664518,12.997933299026151,13.124330387018173,13.114724017326067,13.08846072020368,13.06627890030321
5472,14,0,4,2008,8,13.199324418540456,13.005829561148378,13.457048303451446,13.369223455335854,13.34550692871854,13.32945557297301,13.300864571260435,13.274147164538215
6112,18,0,3,2008,8,13.011431816697048,12.999065161059836,12.762827201184564,12.948009990259552,12.86099861326992,13.01238066824983,12.995684403261208,12.983887652959897
7094,21,0,3,2008,8,12.763543277119208,12.779873068457553,12.80765263256463,13.003579841414362,12.845731141139133,12.979763744040518,12.961663272519598,12.948609319155338
7367,21,0,5,2008,8,13.180632285528304,13.37700559577791,13.360412191834536,13.35922636747079,13.354391165093512,13.33723051103407,13.317768438237716,13.306431606779475
7517,22,0,3,2008,8,12.79939949080791,12.943236711506891,12.7868906411162,12.785491060761776,12.86617997201192,12.644327576461327,12.910904916517202,12.897717760052055
7655,22,0,4,2008,8,13.123362877737412,13.09704556942004,13.341498907321,12.948009990259552,13.296316684527769,13.277252968185289,13.26084450089276,13.246513279325166
8072,24,0,4,2008,8,13.308842944346948,13.287877815881902,13.362621584234368,13.360203211366835,13.354892480922775,13.33786146402095,13.30473376327346,13.282928258768887
8299,25,0,2,2008,8,13.217673557208654,12.865941660452833,12.865804412907092,12.862166365182416,12.85471768397142,12.84104707594095,12.82086492717994,12.831791141641133
8362,25,0,3,2008,8,12.927969239376106,12.754194054039862,12.80765263256463,12.813117127036708,13.003794204466123,12.992038692445291,12.967606449445613,12.951623690346755
8498,25,0,4,2008,8,13.279367126213993,13.287877815881902,13.044401835934616,12.89921982609012,13.374337063590376,13.36642757308034,13.344567282946443,13.32112862605652
8978,26,0,4,2008,8,13.049792684569493,13.304684934198283,13.356975937446446,13.356006109988442,13.351318143402516,13.341657424276518,13.320344046191558,13.30000884300091
34,0,0,3,2008,9,13.500799813124573,13.623138665316818,13.773679267978357,13.771697483654355,13.761694255356232,13.738728048482427,13.698565172424123,13.641490002971608
134,0,0,4,2008,9,13.444446876573442,13.739708844547993,13.579788224443204,13.993391812040121,13.987996307483243,13.974072245903562,13.935228747460904,13.897589266294341
220,0,0,5,2008,9,14.137594057133388,13.547631112808672,14.073993214649809,14.067771742583783,14.050045231316075,14.023768573057472,13.91769339046661,13.842612584971029
568,2,0,2,2008,9,13.233009897491392,13.151922179645874,12.464583340681674,13.116345305078768,13.250399054022969,13.2209922268662,13.219547668846007,13.204087297118516
987,2,1,1,2008,9,12.506177237980513,12.624991810900697,12.624310903405945,12.625016256958832,12.624215857753748,12.622611193258889,12.607384487587028,12.607999896418997
1081,2,1,2,2008,9,12.65075846679162,12.89921982609012,12.839787132072429,12.838715191752481,12.838142559667265,12.836129937814892,12.83364139496258,12.834580754998028
1659,4,0,2,2008,9,13.296316684527769,13.081541382884074,13.262125319779487,13.198744721126717,13.181957776811982,13.16918157425752,13.155271827066493,13.072128187551762
1715,4,0,3,2008,9,13.790192749979983,13.444446876573442,13.166380262821104,13.132313708257495,13.47629378266195,13.454606308288875,13.41885232153483,13.38042483874634
1902,4,1,1,2008,9,12.948009990259552,12.946160948975315,12.947655025040323,12.944895995664492,12.93731560426878,12.936618620344703,12.947015206584217,12.964401011874637
2166,5,0,3,2008,9,13.303851253449706,13.214030565930152,13.27851205989426,13.366093562326927,13.152892582439152,13.451174358090404,13.42190567533179,13.397962627024734
2270,5,0,4,2008,9,13.258204600315741,13.112313041550829,13.36138027787483,13.554145793829866,13.666708890153265,13.655619002578932,13.622419834486076,13.590243371416449
2548,6,0,3,2008,9,12.987688474077729,12.7868906411162,13.36295384232226,13.332594572606038,13.32295836950649,13.306919608026675,13.275109096070278,13.238258589203333
2790,6,1,2,2008,9,12.65075846679162,12.611537753638338,12.722445441756188,12.721444341333973,12.717055270431622,12.71871372813519,12.708920166319485,12.700576282498597
2919,7,0,3,2008,9,13.218279434234157,13.190022025878145,13.16158409055761,12.896716695872,13.302279350453723,13.292540436303941,13.264899903828647,13.242377659135961
